,_id,ltable_id,rtable_id,ltable_Title,ltable_Authors,ltable_Genres,ltable_Publishing Date,ltable_Pages,ltable_Publisher,ltable_Language,rtable_Title,rtable_Authors,rtable_Genres,rtable_Publishing Date,rtable_Pages,rtable_Publisher,rtable_Language
0,0,36,1,Darker : Fifty Shades Darker as Told by Christian,E.L. James,Contemporary Fiction:Romance:Romance Books:Adult & Contemporary Romance:Adult & Contemporary Romance,30 Nov 2017,576,Cornerstone,English,Fifty Shades of Grey,E.L. James,Romance;Fiction;Adult Fiction;Erotica;Erotica;Bdsm;Adult,May 25th 2011,356,Vintage,English
7,7,220,2,Walking Disaster,Jamie Mcguire,Contemporary Fiction:Erotic Fiction:Romance:Romance Books:Adult & Contemporary Romance:Adult & Contemporary Romance,02 Apr 2013,433,SIMON & SCHUSTER,English,Beautiful Disaster,Jamie McGuire,Romance;New Adult;Contemporary;Young Adult;Romance;Contemporary Romance;Academic;College;Fiction;Womens Fiction;Chick Lit;Adult;Did Not Finish,May 26th 2011,319,Jamie McGuire,
9,9,549,2,Beautiful Sacrifice,Jamie Mcguire,Adult & Contemporary Romance:Adult & Contemporary Romance,31 May 2015,260,Createspace Independent Publishing Platform,English,Beautiful Disaster,Jamie McGuire,Romance;New Adult;Contemporary;Young Adult;Romance;Contemporary Romance;Academic;College;Fiction;Womens Fiction;Chick Lit;Adult;Did Not Finish,May 26th 2011,319,Jamie McGuire,
11,11,1298,2,Something Beautiful : A Novella,Jamie Mcguire,Adult & Contemporary Romance:Adult & Contemporary Romance,16 Aug 2015,104,Createspace Independent Publishing Platform,English,Beautiful Disaster,Jamie McGuire,Romance;New Adult;Contemporary;Young Adult;Romance;Contemporary Romance;Academic;College;Fiction;Womens Fiction;Chick Lit;Adult;Did Not Finish,May 26th 2011,319,Jamie McGuire,
145,145,396,3,Pride & Prejudice : Drop Caps,Jane Austen,Contemporary Fiction:Classic Books & Novels:Historical Romance:Historical Romance,20 Dec 2012,416,Penguin Putnam Inc,English,Pride and Prejudice,Jane Austen;Anna Quindlen;Margaret Oliphant;George Saintsbury;Mark Twain;A.C. Bradley;Walter A. Raleigh;Virginia Woolf,Fiction;Classics;Historical;Historical Fiction;Historical;Novels;Romance;Historical Romance;Classics;Classic Literature;Adult;Literature;19th Century;European Literature;British Literature,October 10th 2000,279,Modern Library,English
149,149,1586,3,Pride and Prejudice: Pride and Prejudice Penguin Classics Deluxe Edition,Jane Austen,Contemporary Fiction:Classic Books & Novels:Historical Romance:Historical Romance,25 Aug 2009,352,Penguin Books Ltd,English,Pride and Prejudice,Jane Austen;Anna Quindlen;Margaret Oliphant;George Saintsbury;Mark Twain;A.C. Bradley;Walter A. Raleigh;Virginia Woolf,Fiction;Classics;Historical;Historical Fiction;Historical;Novels;Romance;Historical Romance;Classics;Classic Literature;Adult;Literature;19th Century;European Literature;British Literature,October 10th 2000,279,Modern Library,English
158,158,53,3,Pride And Prejudice And Zombies,Jane Austen:Seth Grahame-Smith,Contemporary Fiction:Classic Books & Novels:Horror:Horror:Historical Romance:Historical Romance:Parodies & Spoofs,01 Jun 2011,320,Quirk Books,English,Pride and Prejudice,Jane Austen;Anna Quindlen;Margaret Oliphant;George Saintsbury;Mark Twain;A.C. Bradley;Walter A. Raleigh;Virginia Woolf,Fiction;Classics;Historical;Historical Fiction;Historical;Novels;Romance;Historical Romance;Classics;Classic Literature;Adult;Literature;19th Century;European Literature;British Literature,October 10th 2000,279,Modern Library,English
330,330,278,8,Outlander,Diana Gabaldon,Science Fiction:Science Fiction:Fantasy:Fantasy Books:Romance:Romance Books:Historical Romance:Historical Romance,01 Sep 1998,627,Bantam Doubleday Dell Publishing Group Inc,English,Outlander,Diana Gabaldon,Historical;Historical Fiction;Romance;Fantasy;Fiction;Science Fiction;Time Travel;Historical;Romance;Historical Romance,July 26th 2005,850,Dell Publishing Company,English
334,334,1228,8,The Outlandish Companion Volume 1,Diana Gabaldon,Prose: Non-fiction:Literary Companions:Fantasy:Fantasy Books:Romance:Romance Books:Fiction Companions,07 Aug 2015,608,Cornerstone,English,Outlander,Diana Gabaldon,Historical;Historical Fiction;Romance;Fantasy;Fiction;Science Fiction;Time Travel;Historical;Romance;Historical Romance,July 26th 2005,850,Dell Publishing Company,English
343,343,1998,8,Outlander,Diana Gabaldon,Adventure Books:Science Fiction:Science Fiction:Fantasy:Fantasy Books:Romance:Romance Books:Historical Romance:Historical Romance,01 Sep 1992,850,Turtleback Books,English,Outlander,Diana Gabaldon,Historical;Historical Fiction;Romance;Fantasy;Fiction;Science Fiction;Time Travel;Historical;Romance;Historical Romance,July 26th 2005,850,Dell Publishing Company,English
353,353,33,9,Bared to You : A Crossfire Novel,Sylvia Day,Contemporary Fiction:Romance:Romance Books:Adult & Contemporary Romance:Adult & Contemporary Romance,19 Jul 2012,368,Penguin Books Ltd,English,Bared to You,Sylvia Day,Romance;Adult Fiction;Erotica;Contemporary;Adult;Romance;Contemporary Romance,February 4th 2014,334,Berkley,
460,460,2646,10,See Jane Score,Rachel Gibson,Romance:Romance Books:Adult & Contemporary Romance:Adult & Contemporary Romance,08 Jul 2011,375,HarperCollins Publishers Inc,English,Jane Eyre,Charlotte Brontë;Michael Mason;Amanda Hale;Rachel Joyce;Tom Burke,Romance;Historical;Historical Fiction;Literature;Gothic;Historical,February 4th 2003,507,Penguin,English
496,496,1512,11,Easy,Tammara Webber,Contemporary Fiction:Romance:Romance Books:Adult & Contemporary Romance:Adult & Contemporary Romance:Children's Fiction:Children's General Story Books:Romance Books for Teenagers:Society & Social Issues,06 Nov 2012,310,Penguin Putnam Inc,English,Easy,Tammara Webber,Romance;New Adult;Contemporary;Young Adult;Romance;Contemporary Romance;Academic;College,November 6th 2012,336,Penguin Berkley,English
506,506,3490,12,El éxtasis de Gabriel,Sylvain Reynard:Lara Agnelli,Erotic Fiction:Romance:Romance Books,16 Sep 2014,480,Booket,Spanish,Gabriel's Inferno,Sylvain Reynard,Romance;Romance;Contemporary Romance;Adult Fiction;Erotica;Contemporary;Adult;New Adult;Did Not Finish,April 4th 2011,506,Omnific Publishing,English
514,514,1170,13,Gone with the Wind,Margaret Mitchell,Contemporary Fiction:Classic Books & Novels:Romance:Romance Books,01 Sep 1936,1037,SIMON & SCHUSTER,English,Gone with the Wind,Margaret Mitchell,Classics;Historical;Historical Fiction;Fiction;Romance;Historical;Literature;War;Military History;Civil War;Romance;Historical Romance;Novels,April 1st 1999,1037,Grand Central Publishing,English
699,699,2431,18,Dark Lover : Number 1 in series,J. R. Ward,Fantasy:Fantasy Books:Romance:Romance Books:Adult & Contemporary Romance:Adult & Contemporary Romance,02 Mar 2011,480,Little Brown Book Group,English,Dark Lover,J.R. Ward,Fiction;Did Not Finish;Romance;Paranormal Romance;Adult Fiction;Romance;Erotic Romance;Action;Romance;Contemporary Romance;Romance;Fantasy Romance;Audiobook;New Adult,September 6th 2005,393,Penguin Group (USA),English
759,759,248,21,Wuthering Heights,Emily Bronte,Contemporary Fiction:Classic Books & Novels:Romance:Romance Books,01 Apr 2016,432,Vintage Publishing,English,Wuthering Heights,Emily Brontë;Richard J. Dunn,Classics;Fiction;Romance;Literature;Gothic;Historical;Historical Fiction;Literature;19th Century;Classics;Classic Literature;Novels;Historical,,464,Norton,English
1085,1085,2409,31,On The Island,Tracey Garvis Graves,Contemporary Fiction:Adult & Contemporary Romance:Adult & Contemporary Romance,24 Jul 2012,368,Penguin Books Ltd,English,On the Island,Tracey Garvis-Graves,Romance;Romance;Contemporary Romance;Womens Fiction;Chick Lit;New Adult;Adult;Contemporary,August 16th 2012,346,Penguin,English
1117,1117,698,34,On Dublin Street,Samantha Young,Adult & Contemporary Romance:Adult & Contemporary Romance,27 Jun 2013,416,Penguin Books Ltd,English,On Dublin Street,Samantha Young,New Adult;Contemporary;Romance;Contemporary Romance;Romance;Adult;Adult Fiction;Erotica,August 31st 2012,372,,
1175,1175,2503,37,Reason to Breathe (The Breathing Series #1),Rebecca Donovan,Contemporary Fiction:Romance:Romance Books:Adult & Contemporary Romance:Adult & Contemporary Romance,17 Jan 2013,544,Penguin Books Ltd,English,Reason to Breathe,Rebecca Donovan,Romance;Young Adult;Contemporary;New Adult;Sociology;Abuse,May 10th 2011,377,,
1461,1461,196,47,Emma,Jane Austen:Fiona Stafford,Contemporary Fiction:Classic Books & Novels:Historical Romance:Historical Romance,06 May 2003,512,Penguin Books Ltd,English,Emma,Jane Austen;Fiona Stafford,Fiction;Classics;Historical;Historical Fiction;Literature;Historical,May 6th 2003,474,Penguin Books,English
1487,1487,2197,47,Emma,Jane Austen,Contemporary Fiction:Classic Books & Novels:Romance:Romance Books:Historical Romance:Historical Romance,31 Oct 2013,344,Advantage Publishers Group,English,Emma,Jane Austen;Fiona Stafford,Fiction;Classics;Historical;Historical Fiction;Literature;Historical,May 6th 2003,474,Penguin Books,English
1504,1504,3018,50,Edge of Never,J A Redmerski,Contemporary Fiction:Adult & Contemporary Romance:Adult & Contemporary Romance,02 Jul 2013,481,FOREVER,English,The Edge of Never,J.A. Redmerski,Romance;New Adult;Contemporary;Romance;Contemporary Romance;Young Adult,November 15th 2012,426,Createspace,English
1505,1505,333,51,A Kingdom of Dreams,Judith McNaught,Romance:Romance Books:Historical Romance:Historical Romance,31 May 1996,464,SIMON & SCHUSTER,English,A Kingdom of Dreams,Judith McNaught,Romance;Historical Romance;Romance;Historical;Historical;Historical Fiction;Historical;Medieval;Adult,July 1st 2003,438,Pocket Books,English
1848,1848,625,58,Mystery Man,Kristen Ashley,Contemporary Fiction:Thriller Books:Thrillers:Erotic Fiction:Romance:Romance Books:Adult & Contemporary Romance:Adult & Contemporary Romance,27 Aug 2013,514,Little Brown & Company,English,Mystery Man,Kristen Ashley,Romance;Contemporary;Romance;Contemporary Romance;Adult,July 11th 2011,406,,
2129,2129,2703,70,Sugar Daddy,Lisa Kleypas,Romance:Romance Books:Adult & Contemporary Romance:Adult & Contemporary Romance,04 Mar 2008,418,St Martin's Press,English,Sugar Daddy,Lisa Kleypas,Romance;Romance;Contemporary Romance;Contemporary;Womens Fiction;Chick Lit;Adult,March 6th 2007,371,St. Martin's Press,English
2304,2304,571,75,Fallen Too Far,Abbi Glines,Contemporary Fiction:Romance:Romance Books:Adult & Contemporary Romance:Adult & Contemporary Romance,04 Jul 2013,256,Simon & Schuster Ltd,English,Fallen Too Far,Abbi Glines,Romance;Contemporary;Romance;Contemporary Romance;Young Adult,December 14th 2012,300,Abbi Glines,
2317,2317,2823,75,Forever Too Far,Abbi Glines,Romance:Romance Books:Adult & Contemporary Romance:Adult & Contemporary Romance,22 Apr 2014,255,Atria Books,English,Fallen Too Far,Abbi Glines,Romance;Contemporary;Romance;Contemporary Romance;Young Adult,December 14th 2012,300,Abbi Glines,
2746,2746,118,88,Lover Reborn,J R Ward,Horror:Horror:Romance:Romance Books,02 Oct 2012,627,Penguin Putnam Inc,English,Lover Eternal,J.R. Ward,Fantasy;Paranormal;Romance;Paranormal;Vampires;Romance;Paranormal Romance;Fantasy,March 7th 2006,441,Signet,English
2774,2774,2448,88,Lover Eternal : Number 2 in series,J. R. Ward,Fantasy:Fantasy Books:Romance:Romance Books:Adult & Contemporary Romance:Adult & Contemporary Romance,02 Mar 2011,480,Little Brown Book Group,English,Lover Eternal,J.R. Ward,Fantasy;Paranormal;Romance;Paranormal;Vampires;Romance;Paranormal Romance;Fantasy,March 7th 2006,441,Signet,English
2864,2864,1234,90,Bridget Jones's Diary (Film Tie-in),Helen Fielding,Contemporary Fiction:Adult & Contemporary Romance:Adult & Contemporary Romance:Sci Fi Books for Kids,23 Mar 2001,320,Pan MacMillan,English,Bridget Jones's Diary,Helen Fielding,Womens Fiction;Chick Lit;Fiction;Romance;Humor;Contemporary,June 1st 1999,288,Penguin Books,English
2876,2876,2653,90,Bridget Jones: The Edge of Reason Film Tie-In,Helen Fielding,Contemporary Fiction:Adult & Contemporary Romance:Adult & Contemporary Romance,01 Oct 2004,432,Pan MacMillan,English,Bridget Jones's Diary,Helen Fielding,Womens Fiction;Chick Lit;Fiction;Romance;Humor;Contemporary,June 1st 1999,288,Penguin Books,English
2880,2880,3051,90,Bridget Jones's Baby : The Diaries,Helen Fielding,Contemporary Fiction:Adult & Contemporary Romance:Adult & Contemporary Romance:Funny Books & Stories,01 Jun 2017,240,Vintage Publishing,English,Bridget Jones's Diary,Helen Fielding,Womens Fiction;Chick Lit;Fiction;Romance;Humor;Contemporary,June 1st 1999,288,Penguin Books,English
2885,2885,179,91,The Darkest Surrender,Gena Showalter,Fantasy:Fantasy Books:Romance:Romance Books:Adult & Contemporary Romance:Adult & Contemporary Romance,27 Sep 2011,432,HarperCollins Publishers,English,The Darkest Night,Gena Showalter,Romance;Paranormal Romance;Fantasy;Paranormal;Romance;Fantasy;Paranormal;Demons,May 3rd 2008,379,Harlequin,English
2892,2892,1061,91,The Darkest Craving,Gena Showalter,Romance:Romance Books,30 Jul 2013,466,Harlequin,English,The Darkest Night,Gena Showalter,Romance;Paranormal Romance;Fantasy;Paranormal;Romance;Fantasy;Paranormal;Demons,May 3rd 2008,379,Harlequin,English
3074,3074,484,97,The Many Sins Of Lord Cameron,Jennifer Ashley,Contemporary Fiction:Romance:Romance Books:Historical Romance:Historical Romance,03 Nov 2011,312,Penguin Putnam Inc,English,The Madness of Lord Ian Mackenzie,Jennifer Ashley,Romance;Historical Romance;Romance;Historical;Historical;Historical Fiction;Adult,May 1st 2009,320,Leisure Books,English
3403,3403,2078,102,The Devil In Winter : Number 3 in series,Lisa Kleypas,Historical Romance:Historical Romance:Historical Fiction,20 Jan 2011,336,Little Brown Book Group,English,Devil in Winter,Lisa Kleypas,Romance;Historical Romance;Romance;Historical;Historical;Historical Fiction;Historical;Regency,February 28th 2006,368,Avon,English
3440,3440,195,105,Me Before You,Jojo Moyes,Contemporary Fiction:Adult & Contemporary Romance:Adult & Contemporary Romance,29 Apr 2014,369,Penguin Books,English,Me Before You,Jojo Moyes,Romance;Fiction;Audiobook,December 31st 2012,369,Pamela Dorman Books/Viking,English
3743,3743,139,113,Lover Eternal,J. R. Ward,Fantasy:Fantasy Books:Romance:Romance Books,25 Jul 2011,464,Penguin Putnam Inc,English,Lover Unbound,J.R. Ward,Fantasy;Paranormal;Romance;Paranormal Romance;Fantasy;Romance;Fantasy;Urban Fantasy,October 1st 2007,502,Signet,English
3931,3931,2149,116,And the Miss Ran Away With the Rake : Rhymes With Love,Elizabeth Boyle,Romance:Romance Books:Historical Romance:Historical Romance,26 Mar 2013,384,HarperCollins Publishers Inc,English,Kissed by an Angel/The Power of Love/Soulmates,Elizabeth Chandler,Young Adult;Romance;Paranormal;Angels;Fantasy;Paranormal;Fantasy,December 16th 2008,704,Simon Pulse,
3992,3992,690,117,Vision in White,Nora Roberts,Contemporary Fiction:Romance:Romance Books:Adult & Contemporary Romance:Adult & Contemporary Romance,01 May 2012,319,Penguin Putnam Inc,English,Vision in White,Nora Roberts,Romance;Romance;Contemporary Romance;Contemporary;Womens Fiction;Chick Lit;Fiction,April 28th 2009,325,Berkley Books,English
4124,4124,1500,119,Goddess Of The Sea : Number 1 in series,P. C. Cast,Fantasy:Fantasy Books:Romance:Romance Books,07 Jul 2011,416,Little Brown Book Group,English,Goddess of Light,P.C. Cast,Romance;Paranormal Romance;Fantasy;Mythology;Fantasy;Paranormal;Fantasy;Romance,April 5th 2005,355,Berkley,English
4277,4277,2721,127,Archer's Voice,Mia Sheridan,Contemporary Fiction:Adult & Contemporary Romance:Adult & Contemporary Romance,22 Feb 2018,400,FOREVER,English,Archer's Voice,Mia Sheridan,Romance;New Adult;Contemporary;Romance;Contemporary Romance;Adult,November 1st 2016,345,Forever,English
4279,4279,594,128,The Marriage Mistake,Jennifer Probst,Contemporary Fiction:Adult & Contemporary Romance:Adult & Contemporary Romance,06 Nov 2012,338,SIMON & SCHUSTER,English,The Marriage Bargain,Jennifer Probst,Romance;Romance;Contemporary Romance;Contemporary;Adult;Womens Fiction;Chick Lit;Adult Fiction;Erotica;New Adult;Fiction;Humor;Funny;Love,February 14th 2012,160,Entangled Publishing (Indulgence),English
4294,4294,516,128,Lady Isabella's Scandalous Marriage,Jennifer Ashley,Historical Romance:Historical Romance,20 Mar 2013,325,Penguin Putnam Inc,English,The Marriage Bargain,Jennifer Probst,Romance;Romance;Contemporary Romance;Contemporary;Adult;Womens Fiction;Chick Lit;Adult Fiction;Erotica;New Adult;Fiction;Humor;Funny;Love,February 14th 2012,160,Entangled Publishing (Indulgence),English
4323,4323,2672,129,Extreme Exposure,Pamela Clare,Political & Legal:Political & Legal:Romance:Romance Books:Adult & Contemporary Romance:Adult & Contemporary Romance,05 Aug 2005,342,Penguin Putnam Inc,English,Extreme Exposure,Pamela Clare,Romance;Romantic Suspense;Romance;Romance;Contemporary Romance;Suspense;Contemporary,August 2nd 2005,335,Berkley,English
4348,4348,92,132,Lover Mine : A Novel of the Black Dagger Brotherhood,J R Ward,Romance:Romance Books,25 Jul 2011,633,Penguin Putnam Inc,English,Lover Mine,J.R. Ward,Romance;Paranormal Romance;Paranormal;Vampires;Romance;Fantasy,April 27th 2010,528,NAL,English
4352,4352,139,132,Lover Eternal,J. R. Ward,Fantasy:Fantasy Books:Romance:Romance Books,25 Jul 2011,464,Penguin Putnam Inc,English,Lover Mine,J.R. Ward,Romance;Paranormal Romance;Paranormal;Vampires;Romance;Fantasy,April 27th 2010,528,NAL,English
4364,4364,727,132,Lover at Last,J R Ward,Romance:Romance Books,01 Oct 2013,620,Berkley Books,English,Lover Mine,J.R. Ward,Romance;Paranormal Romance;Paranormal;Vampires;Romance;Fantasy,April 27th 2010,528,NAL,English
4539,4539,606,135,Jewels of the Sun,Nora Roberts,Contemporary Fiction:Romance:Romance Books:Adult & Contemporary Romance:Adult & Contemporary Romance,19 Mar 2001,384,Penguin Putnam Inc,English,Jewels of the Sun,Nora Roberts,Romance;Romance;Contemporary Romance;Fiction;Fantasy;Contemporary,November 1st 1999,347,Jove,English
4636,4636,310,136,Redeeming Love,Francine Rivers,Romance:Romance Books:Historical Romance:Historical Romance:Religious & Spiritual Fiction,09 May 2005,479,Multnomah Press,English,Redeeming Love,Francine Rivers,Religion;Novels;Christian,May 9th 2005,464,Multnomah,English
4831,4831,1573,141,When Strangers Marry,Lisa Kleypas,Romance:Romance Books:Adult & Contemporary Romance:Adult & Contemporary Romance:Historical Romance:Historical Romance,11 Jul 2011,390,HarperCollins Publishers Inc,English,Smooth Talking Stranger,Lisa Kleypas,Romance;Romance;Contemporary Romance;Contemporary;Womens Fiction;Chick Lit;Adult,March 31st 2009,340,St. Martin's Press,English
4860,4860,161,143,Devil in Winter : The Wallflowers Book 3,Lisa Kleypas,Historical Romance:Historical Romance,23 Feb 2016,374,HarperCollins Publishers Inc,English,Blue-Eyed Devil,Lisa Kleypas,Romance;Romance;Contemporary Romance;Contemporary;Womens Fiction;Chick Lit;Adult,March 25th 2008,336,St. Martin's Press,
4946,4946,78,147,Rebecca,Daphne du Maurier,Contemporary Fiction:Classic Books & Novels:Romance:Romance Books,08 Jul 2011,380,HarperCollins Publishers Inc,English,Rebecca,Daphne du Maurier,Classics;Fiction;Mystery;Romance;Gothic;Historical;Historical Fiction,December 17th 2013,449,Little; Brown and Company,English
5176,5176,293,153,The Girl With the Make-Believe Husband : A Bridgertons Prequel,Julia Quinn,Romance:Romance Books:Historical Romance:Historical Romance,14 Jun 2017,374,HarperCollins Publishers Inc,English,Romancing Mister Bridgerton,Julia Quinn,Romance;Historical Romance;Romance;Historical;Historical;Historical Fiction;Historical;Regency,July 2nd 2002,370,Avon,English
5214,5214,1847,153,Because of Miss Bridgerton,Julia Quinn,Historical Romance:Historical Romance:Historical Fiction,01 Apr 2016,384,Little Brown Book Group,English,Romancing Mister Bridgerton,Julia Quinn,Romance;Historical Romance;Romance;Historical;Historical;Historical Fiction;Historical;Regency,July 2nd 2002,370,Avon,English
5224,5224,2061,153,Romancing Mister Bridgerton,Julia Quinn,Romance:Romance Books:Historical Romance:Historical Romance,24 Nov 2015,408,AVON BOOKS,English,Romancing Mister Bridgerton,Julia Quinn,Romance;Historical Romance;Romance;Historical;Historical;Historical Fiction;Historical;Regency,July 2nd 2002,370,Avon,English
5248,5248,341,154,Seduce ME at Sunrise,Lisa Kleypas,Historical Romance:Historical Romance,13 Apr 2011,376,St. Martin's Press,English,Seduce Me at Sunrise,Lisa Kleypas,Romance;Historical Romance;Romance;Historical;Historical;Historical Fiction;Historical;Regency,September 30th 2008,360,St. Martin's Paperbacks,English
5295,5295,124,156,I've Got Your Number,Sophie Kinsella,Contemporary Fiction:Romance:Romance Books:Adult & Contemporary Romance:Adult & Contemporary Romance,25 Apr 2013,464,Transworld Publishers Ltd,English,I've Got Your Number,Sophie Kinsella,Womens Fiction;Chick Lit;Romance;Contemporary Romance;Humor;Funny;Romance;Audiobook;Adult Fiction;Contemporary;Humor;Humor;Comedy;Fiction,February 14th 2012,433,The Dial Press,English
5343,5343,2482,157,One Day,David Nicholls,Contemporary Fiction:Adult & Contemporary Romance:Adult & Contemporary Romance,24 May 2011,437,Random House USA Inc,English,One Day,David Nicholls,Fiction;Romance;Contemporary;Womens Fiction;Chick Lit,June 11th 2009,435,Hodder & Stoughton,English
5607,5607,1611,162,The Wolf and the Dove,Kathleen E. Woodiwiss,Contemporary Fiction:Romance:Romance Books:Historical Romance:Historical Romance,02 Sep 2011,512,HarperCollins Publishers Inc,English,The Wolf and the Dove,Kathleen E. Woodiwiss,Romance;Romance;Historical Romance;Historical;Historical;Medieval;Historical;Historical Fiction,August 28th 2007,512,Avon,English
5659,5659,565,166,Ugly Love,Colleen Hoover,Contemporary Fiction:Romance:Romance Books:Adult & Contemporary Romance:Adult & Contemporary Romance,05 Aug 2014,352,Simon & Schuster Ltd,English,Ugly Love,Colleen Hoover,Romance;Contemporary Romance;Fiction,August 5th 2014,337,Atria Books,
5852,5852,1264,179,Like Water for Chocolate : A Novel in Monthly Installments with Recipes Romances and Home Remedies,Laura Esquivel,Contemporary Fiction:Romance:Romance Books,01 Nov 1995,256,Bantam Doubleday Dell Publishing Group Inc,English,Like Water for Chocolate,Laura Esquivel;Thomas  Christensen;Carol Christensen,Fiction;Romance;Magical Realism;Historical;Historical Fiction;Classics;Fantasy;Food and Drink;Food,October 1st 1996,221,Random House Black Swan,English
6152,6152,1505,187,Dear John,Nicholas Sparks,Contemporary Fiction:Adult & Contemporary Romance:Adult & Contemporary Romance,01 Jul 2008,335,Time Warner Trade Publishing,English,Dear John,Nicholas Sparks,Romance;Fiction;Womens Fiction;Chick Lit;Contemporary;Adult;Adult Fiction;Love;Young Adult;Drama;Romance;Contemporary Romance,October 30th 2006,276,Warner Books,English
6326,6326,1767,190,Northanger Abbey,Jane Austen,Contemporary Fiction:Classic Books & Novels:Historical Romance:Historical Romance,03 Oct 2000,192,Dover Publications Inc.,English,Northanger Abbey,Jane Austen;Alfred MacAdam,Classics;Fiction;Romance;Historical;Historical Fiction,March 3rd 2005,251,Barnes & Noble Classics,English
6347,6347,291,191,Scandal in Spring : The Wallflowers Book 4,Lisa Kleypas,Historical Romance:Historical Romance,29 Mar 2016,374,HarperCollins Publishers Inc,English,Scandal in Spring,Lisa Kleypas,Romance;Historical Romance;Romance;Historical;Historical;Historical Fiction;Historical;Regency,July 25th 2006,374,Avon,English
6469,6469,2829,194,Dream Man,Linda Howard,Contemporary Fiction:Romance:Romance Books:Adult & Contemporary Romance:Adult & Contemporary Romance,01 Nov 2005,341,SIMON & SCHUSTER,English,Dream Man,Linda Howard,Romance;Romance;Romantic Suspense;Suspense;Contemporary;Romance;Contemporary Romance;Fantasy;Paranormal,November 1st 2005,368,Pocket Books,English
6499,6499,2590,195,Lady be Good,Susan Elizabeth Phillips,Romance:Romance Books:Adult & Contemporary Romance:Adult & Contemporary Romance,08 Jul 2011,400,HarperCollins Publishers Inc,English,Lady Be Good,Susan Elizabeth Phillips,Romance;Contemporary;Romance;Contemporary Romance;Womens Fiction;Chick Lit;Sports and Games;Sports,June 29th 2004,384,Avon,English
7053,7053,113,207,Captivated by You,Sylvia Day,Contemporary Fiction:Erotic Fiction:Romance:Romance Books:Adult & Contemporary Romance:Adult & Contemporary Romance,18 Nov 2014,356,Berkley Books,English,Reflected in You,Sylvia Day,Romance;Adult Fiction;Erotica;Contemporary;Romance;Contemporary Romance;Adult,October 23rd 2012,338,Berkley,English
7097,7097,400,208,Highlander Most Wanted,Maya Banks,Erotic Fiction:Romance:Romance Books:Historical Romance:Historical Romance,03 Jun 2013,352,Random House USA Inc,English,In Bed with a Highlander,Maya Banks,Romance;Historical Romance;Romance;Historical;Historical;Historical Fiction,August 30th 2011,351,Ballantine Books,English
7175,7175,407,215,Spell Of The Highlander,Karen Marie Moning,Romance:Romance Books:Historical Romance:Historical Romance,07 Jul 2006,416,Bantam Doubleday Dell Publishing Group Inc,English,Kiss of the Highlander,Karen Marie Moning,Romance;Science Fiction;Time Travel;Romance;Paranormal Romance;Romance;Historical Romance;Fantasy;Paranormal;Fantasy;Historical,September 4th 2001,396,Dell,English
7290,7290,1602,219,The Duke And I : Number 1 in series,Julia Quinn,Romance:Romance Books:Historical Romance:Historical Romance:Historical Fiction,08 Jun 2006,352,Little Brown Book Group,English,The Duke and I,Julia Quinn,Romance;Romance;Historical Romance;Historical;Historical;Historical Fiction;Historical;Regency,June 27th 2006,384,Avon,English
7601,7601,1094,224,Lothaire,Kresley Cole,Contemporary Fiction:Romance:Romance Books,01 Jul 2012,558,SIMON & SCHUSTER,English,Lothaire,Kresley Cole,Romance;Paranormal Romance;Fantasy;Paranormal;Romance;Paranormal;Vampires;Fantasy,January 10th 2012,468,Gallery Books,English
7660,7660,86,228,Lover Unleashed,J R Ward,Romance:Romance Books,01 Nov 2011,548,Penguin Putnam Inc,English,Lover Revealed,J.R. Ward,Romance;Paranormal Romance;Fantasy;Paranormal;Paranormal;Vampires;Romance;Fantasy,March 6th 2007,455,Onyx,English
7669,7669,156,228,Lover Revealed : A Novel of the Black Dagger Brotherhood,J R Ward,Horror:Horror:Romance:Romance Books,25 Jul 2011,463,Penguin Putnam Inc,English,Lover Revealed,J.R. Ward,Romance;Paranormal Romance;Fantasy;Paranormal;Paranormal;Vampires;Romance;Fantasy,March 6th 2007,455,Onyx,English
7693,7693,2531,228,Lover Reborn : Number 10 in series,J. R. Ward,Fantasy:Fantasy Books:Romance:Romance Books:Adult & Contemporary Romance:Adult & Contemporary Romance,05 Oct 2012,656,Little Brown Book Group,English,Lover Revealed,J.R. Ward,Romance;Paranormal Romance;Fantasy;Paranormal;Paranormal;Vampires;Romance;Fantasy,March 6th 2007,455,Onyx,English
7808,7808,641,231,Happy Ever After : Number 4 in series,Nora Roberts,Adult & Contemporary Romance:Adult & Contemporary Romance,06 May 2011,368,Little Brown Book Group,English,Happy Ever After,Nora Roberts,Romance;Romance;Contemporary Romance;Contemporary;Fiction,November 2nd 2010,333,Brilliance Audio,English
8055,8055,1049,235,Immortals After Dark #4: Dark Needs At Night's Edge,Kresley Cole,Contemporary Fiction:Romance:Romance Books,15 Jul 2009,352,SIMON & SCHUSTER,English,Wicked Deeds on a Winter's Night,Kresley Cole,Romance;Paranormal Romance;Fantasy;Paranormal;Romance;Fantasy;Paranormal;Vampires,November 1st 2007,359,Pocket Star,English
8059,8059,1260,235,Wicked Abyss,Kresley Cole,Romance:Romance Books,19 Sep 2017,464,POCKET BOOKS,English,Wicked Deeds on a Winter's Night,Kresley Cole,Romance;Paranormal Romance;Fantasy;Paranormal;Romance;Fantasy;Paranormal;Vampires,November 1st 2007,359,Pocket Star,English
